# SRC:CENA DATE(MJD):57853 FREQ:229.0707GHz
# time(UTC)      T1     T2   U(lambda)        V(lambda)         Iamp(Jy)    Iphase(d)   Isigma(Jy)
04.47916675      AA     SP   -261175760.0000   5224593408.0000  0.03568585      5.5581  0.00718562
04.47916675      AP     SP   -261565824.0000   5226451968.0000  0.00996908   -138.4950  0.03797634
04.47916675      AP     LM   2243919360.0000  -2121390464.0000  0.17749814    -24.3846  0.03683473
04.47916675      LM     SP  -2505485312.0000   7347842560.0000  0.06338021   -139.1375  0.07558779
04.48194444      AA     AP       389494.0937     -1858886.6250  5.62544544      0.0091  0.00341090
04.48194444      AA     LM   2244753408.0000  -2124365696.0000  0.13629916      1.5321  0.00483965
04.48194444      AA     SP   -257906944.0000   5224722432.0000  0.03181951     -0.3659  0.00500042
04.48194444      AP     LM   2244363776.0000  -2122506880.0000  0.12483288    -11.7553  0.05143957
04.48194444      AP     SP   -258296432.0000   5226581504.0000  0.12526831    -30.4430  0.05315219
04.48194444      LM     SP  -2502660352.0000   7349088256.0000  0.11590291   -114.3247  0.07541287
04.48472214      AA     AP       388926.9062     -1859080.2500  5.62532631      0.0360  0.00341429
04.48472214      AA     LM   2245196032.0000  -2125482624.0000  0.49418156      0.0148  0.00579017
04.48472214      AA     SP   -254637984.0000   5224849920.0000  0.03990946      0.6944  0.00596254
04.48472214      AP     LM   2244807168.0000  -2123623552.0000  0.50839856      0.6485  0.04332247
04.48472214      AP     SP   -255026912.0000   5226708992.0000  0.02652233   -126.1155  0.04461568
04.48472214      LM     SP  -2499834112.0000   7350332416.0000  0.15875054   -174.2097  0.07566029
04.48749983      AA     AP       388359.5625     -1859273.6250  5.62498399      0.0831  0.00345046
04.48749983      AA     LM   2245637376.0000  -2126599680.0000  0.25520578     -0.1463  0.00551428
04.48749983      AA     SP   -251368896.0000   5224975872.0000  0.03835041     -2.0698  0.00567467
04.48749983      AP     LM   2245249280.0000  -2124740480.0000  0.26040076     -9.7893  0.04603012
04.48749983      AP     SP   -251757248.0000   5226834944.0000  0.05455577     70.8014  0.04737131
04.48749983      LM     SP  -2497006336.0000   7351575552.0000  0.05616647     82.0705  0.07570490
04.49027789      AA     AP       387792.0000     -1859466.7500  5.62413497      0.0998  0.00349601
04.49027789      AA     LM   2246077696.0000  -2127716992.0000  0.22395650      0.9624  0.00579140
04.49027789      AA     SP   -248099680.0000   5225100288.0000  0.04089509      3.4547  0.00590675
04.49027789      AP     LM   2245690112.0000  -2125857536.0000  0.23897585      2.0522  0.04520365
04.49027789      AP     SP   -248487472.0000   5226959360.0000  0.03363494    -75.3502  0.04610650
04.49027789      LM     SP  -2494177536.0000   7352817152.0000  0.07724789    129.6329  0.07638244
04.49305558      AA     AP       387224.2187     -1859659.5000  5.62543676      0.1291  0.00345550
04.49305558      AA     LM   2246516992.0000  -2128834560.0000  0.08039723      2.5209  0.00537057
04.49305558      AA     SP   -244830320.0000   5225222656.0000  0.03346596     -0.8999  0.00547319
04.49305558      AP     LM   2246129664.0000  -2126974848.0000  0.06189907     10.9667  0.04825263
04.49305558      AP     SP   -245217536.0000   5227082240.0000  0.09778412    -20.4552  0.04917782
04.49305558      LM     SP  -2491347200.0000   7354057216.0000  0.05733395     86.0110  0.07643454
04.49583328      AA     AP       386656.2188     -1859852.0000  5.62381594      0.1779  0.00347210
04.49583328      AA     LM   2246954752.0000  -2129952256.0000  0.22025310      1.2117  0.00589370
04.49583328      AA     SP   -241560832.0000   5225343488.0000  0.03256885     -1.5576  0.00609640
04.49583328      AP     LM   2246568192.0000  -2128092416.0000  0.23257839    -20.8103  0.04287892
04.49583328      AP     SP   -241947488.0000   5227203584.0000  0.02079147    145.2982  0.04435856
04.49583328      LM     SP  -2488515584.0000   7355295744.0000  0.04770383     61.6014  0.07529656
04.49861097      AA     AP       386088.0312     -1860044.2500  5.62465887      0.1925  0.00348746
04.49861097      AA     LM   2247391488.0000  -2131070208.0000  0.12724228     -0.8927  0.00461429
04.49861097      AA     SP   -238291216.0000   5225462784.0000  0.03334848      6.0827  0.00488663
04.49861097      AP     LM   2247005440.0000  -2129210240.0000  0.11611443     23.7764  0.05247914
04.49861097      AP     SP   -238677312.0000   5227322880.0000  0.14678516     10.7119  0.05557987
04.49861097      LM     SP  -2485682688.0000   7356533248.0000  0.08073267    108.2784  0.07354201
04.50138903      AA     AP       385519.6562     -1860236.1250  5.62221431      0.2263  0.00347982
04.50138903      AA     LM   2247826944.0000  -2132188416.0000  0.18291185     -0.1380  0.00523477
